,Acc_ID,New_trsc_Amt,Contract_Date,Gender,Age,Job,Family,Cancellation,Deposit_Code
5146,162-964409-32948,10000,2023-05-22,남성,28,기술자,결혼,no,A23-000051
8399,454-848153-62394,10000,2023-07-11,남성,44,자영업자,미혼,no,081-000331
5995,834-881578-60170,10000,2023-06-05,여성,31,자영업자,이혼,no,081-000302
6506,305-643166-37496,10000,2023-06-13,여성,42,자영업자,미혼,no,081-000042
19955,415-963196-27352,20000,2024-01-23,남성,80,은퇴,미혼,no,081-000671
22473,348-682491-31931,20000,2024-03-06,여성,25,주부,이혼,no,081-000431
1673,213-044824-94085,10000,2023-03-29,여성,29,기술자,미혼,yes,081-000068
19814,256-198565-27314,20000,2024-01-19,여성,59,공무원,미혼,no,081-000072
16875,021-532576-81548,10000,2023-12-04,여성,32,산업노동자,이혼,no,A23-000043
6429,423-461186-46749,10000,2023-06-12,남성,43,산업노동자,미확인,no,081-000331
849,103-533157-28832,30000,2023-03-17,여성,54,서비스종사자,결혼,no,081-000061
8841,303-296658-01218,10000,2023-07-17,여성,27,서비스종사자,미혼,no,A23-000044
12344,798-113834-78285,20000,2023-09-13,남성,51,기업가,결혼,no,081-000201
5083,523-133754-29288,20000,2023-05-19,남성,49,자영업자,미혼,no,081-000152
3467,452-682275-91406,40000,2023-04-25,여성,27,서비스종사자,결혼,no,A23-0000512
20191,238-315857-42725,30000,2024-01-25,여성,50,산업노동자,미혼,no,081-000411
10568,396-707896-91180,10000,2023-08-14,남성,54,공무원,결혼,no,A23-000032
18299,316-157351-86989,50000,2023-12-27,여성,45,산업노동자,이혼,no,A23-000046
5398,110-349591-00494,10000,2023-05-24,남성,73,기업가,결혼,yes,081-000451
23724,057-756470-50564,10000,2024-03-26,남성,49,산업노동자,결혼,no,081-000661
19318,199-955078-55227,100000,2024-01-12,남성,23,군인,미혼,no,081-000321
745,542-530205-17545,100000,2023-03-16,여성,31,주부,이혼,no,A23-000041
3028,651-327007-79033,70000,2023-04-18,여성,33,회사원,결혼,no,A23-000042
4364,455-486309-33393,30000,2023-05-10,여성,44,산업노동자,이혼,no,A23-000052
6239,124-843485-67680,10000,2023-06-08,여성,55,주부,결혼,no,081-000072
5472,238-244840-59638,10000,2023-05-25,여성,29,서비스종사자,결혼,no,A23-000061
13999,576-968124-73022,30000,2023-10-16,남성,41,산업노동자,이혼,no,A23-000031
14605,303-019543-92369,30000,2023-10-25,여성,31,산업노동자,미확인,no,A23-000041
3059,092-221076-54497,20000,2023-04-18,여성,33,기술자,결혼,no,081-000304
5566,758-775315-33298,10000,2023-05-26,남성,31,회사원,결혼,no,081-000068
10910,445-057981-28147,10000,2023-08-21,여성,36,산업노동자,결혼,no,081-000148
648,244-444050-50413,10000,2023-03-15,여성,34,서비스종사자,미혼,no,081-000065
4177,962-796079-28964,20000,2023-05-08,남성,51,회사원,이혼,no,081-000471
19645,569-031790-82614,50000,2024-01-17,여성,34,회사원,결혼,no,081-000047
6542,217-578685-81270,10000,2023-06-13,여성,74,은퇴,미혼,no,081-000049
107,239-658805-54711,60000,2023-03-07,여성,69,은퇴,미혼,yes,081-000065
16397,821-306676-46921,30000,2023-11-24,남성,32,산업노동자,미혼,no,081-000148
22564,796-264167-95055,10000,2024-03-07,여성,71,은퇴,미혼,yes,081-000531
5459,185-608826-69736,10000,2023-05-25,남성,34,회사원,미혼,no,081-000149
22480,693-729068-28550,10000,2024-03-06,남성,38,서비스종사자,결혼,no,A23-000062
1310,752-381638-59782,50000,2023-03-23,여성,27,서비스종사자,미혼,no,081-000065
19430,160-997482-04647,30000,2024-01-15,여성,53,자영업자,이혼,no,081-000062
18146,665-073801-53115,20000,2023-12-22,남성,51,기업가,미혼,no,081-000042
5202,765-447822-23219,10000,2023-05-22,여성,38,회사원,미혼,no,081-000072
12192,847-132617-48078,10000,2023-09-11,여성,37,자영업자,결혼,no,081-000651
8294,922-574526-59901,10000,2023-07-07,여성,30,공무원,미혼,yes,081-000141
3523,487-645165-04248,20000,2023-04-25,남성,36,산업노동자,이혼,no,081-000011
17224,362-758958-18299,20000,2023-12-08,여성,28,서비스종사자,결혼,no,081-000077
6041,939-733746-30540,10000,2023-06-05,여성,47,회사원,이혼,no,A23-000052
23604,831-615760-93357,50000,2024-03-22,여성,34,공무원,미혼,no,081-000411
1257,676-562031-62222,30000,2023-03-23,여성,56,기술자,결혼,no,081-000091
10014,627-988811-22719,10000,2023-08-04,여성,49,주부,결혼,no,081-000271
19168,877-966478-89271,90000,2024-01-10,여성,29,회사원,이혼,no,A23-000045
17852,308-130145-34012,10000,2023-12-18,여성,27,회사원,결혼,no,081-000151
4153,777-457232-32904,10000,2023-05-03,여성,24,회사원,미혼,yes,081-000081
13073,600-770045-20765,10000,2023-09-25,남성,41,산업노동자,결혼,no,081-000251
11446,067-108017-05713,20000,2023-08-29,여성,34,공무원,미혼,no,081-000281
7372,862-617353-65028,10000,2023-06-26,여성,29,공무원,미혼,no,A23-000052
13572,706-010079-31636,30000,2023-10-06,남성,34,자영업자,결혼,no,081-000084
11968,075-972199-25008,40000,2023-09-07,여성,34,공무원,결혼,no,A23-000031
20269,523-227119-76944,20000,2024-01-26,여성,23,학생,미혼,no,081-000381
1245,212-028988-21893,10000,2023-03-23,남성,40,기업가,미혼,yes,081-000301
3420,258-579439-52384,50000,2023-04-24,여성,36,산업노동자,결혼,no,081-000076
22981,211-526459-11756,110000,2024-03-14,남성,33,자영업자,이혼,no,081-000063
16100,006-943214-63902,20000,2023-11-21,남성,72,은퇴,미혼,no,081-000511
10636,149-881162-94057,10000,2023-08-16,남성,32,기술자,결혼,no,081-000013
7619,580-322667-34610,50000,2023-06-28,남성,56,기술자,결혼,no,081-000049
24156,663-758364-39544,30000,2024-04-02,여성,58,산업노동자,이혼,no,081-000301
11950,475-202346-61264,10000,2023-09-07,여성,51,회사원,결혼,yes,081-000142
6440,367-720051-28794,10000,2023-06-12,여성,26,자영업자,결혼,no,081-000491
13295,479-881897-18746,50000,2023-09-27,남성,30,산업노동자,결혼,no,081-000601
9623,823-179526-94557,70000,2023-07-28,남성,35,회사원,미혼,no,081-000351
6222,426-749956-64543,10000,2023-06-08,여성,36,회사원,미혼,no,A23-000043
6307,364-898890-33783,20000,2023-06-09,여성,32,회사원,미혼,no,081-000303
6761,848-631212-33469,20000,2023-06-15,여성,38,공무원,미혼,no,A23-000081
12065,400-889076-57325,30000,2023-09-08,남성,40,기업가,미혼,no,081-000148
22654,334-022336-40178,10000,2024-03-08,남성,32,기술자,결혼,no,A23-000054
2747,819-984168-29720,10000,2023-04-13,여성,49,주부,결혼,no,081-000411
7130,108-333597-06019,20000,2023-06-21,여성,32,서비스종사자,미혼,no,A23-000021
8298,040-338068-29799,20000,2023-07-10,여성,44,회사원,결혼,no,081-000371
12057,056-635541-82603,10000,2023-09-07,남성,49,미취업자,결혼,no,081-000044
13082,334-658290-81634,10000,2023-09-25,남성,51,기술자,미혼,no,A23-000058
770,760-708210-73361,10000,2023-03-16,남성,45,산업노동자,미혼,no,081-000163
21579,125-882274-38024,10000,2024-02-20,여성,50,자영업자,이혼,no,081-000042
10506,663-445120-63643,10000,2023-08-14,남성,52,기술자,미확인,no,081-000342
1687,311-185321-98087,20000,2023-03-30,남성,59,회사원,결혼,no,081-000162
8286,400-614427-02487,20000,2023-07-07,여성,21,학생,미혼,yes,081-000092
16688,044-693654-95791,30000,2023-11-29,여성,72,은퇴,결혼,yes,081-000471
24190,158-949114-64938,10000,2024-04-02,여성,43,미취업자,이혼,no,A23-000046
6141,757-847456-47224,10000,2023-06-07,남성,36,기술자,결혼,no,081-000011
9920,032-525988-24313,10000,2023-08-03,여성,34,자영업자,미혼,no,081-000491
2521,190-428799-50654,10000,2023-04-11,여성,85,은퇴,이혼,no,081-000541
3016,016-332503-14250,20000,2023-04-18,여성,32,산업노동자,미확인,no,081-000084
15375,952-897587-90615,10000,2023-11-08,여성,34,산업노동자,이혼,no,081-000391
20634,668-297630-28355,10000,2024-02-01,남성,58,공무원,결혼,yes,081-000591
22823,261-623268-99732,20000,2024-03-12,여성,46,산업노동자,미혼,no,081-000074
1222,878-203069-52762,10000,2023-03-22,남성,27,미확인,결혼,no,081-000651
1954,328-184836-54831,50000,2023-04-03,여성,25,자영업자,미확인,no,081-000083
7808,430-337371-42796,20000,2023-06-30,남성,29,미취업자,미혼,no,081-000147
22814,595-863759-29548,20000,2024-03-12,여성,47,산업노동자,결혼,no,081-000352
3153,188-594650-44001,20000,2023-04-19,남성,33,회사원,미혼,no,081-000303
11341,044-174591-34382,40000,2023-08-28,여성,56,회사원,결혼,no,081-000068
12328,878-917007-91010,10000,2023-09-12,여성,39,회사원,미혼,no,081-000302
15310,263-438070-26356,50000,2023-11-07,여성,24,서비스종사자,미혼,no,A23-000081
625,641-996616-94506,10000,2023-03-14,남성,54,회사원,결혼,no,A23-000031
10364,846-494222-90408,20000,2023-08-10,여성,49,자영업자,미혼,no,081-000042
26188,504-765324-05034,10000,2024-05-03,남성,35,기술자,미혼,no,081-000241
15537,276-280538-04885,20000,2023-11-10,여성,46,기술자,결혼,no,081-000075
9376,857-511937-67624,20000,2023-07-25,여성,64,은퇴,결혼,yes,081-000149
26247,633-869204-69556,10000,2024-05-03,여성,36,공무원,결혼,yes,081-000371
5537,970-320594-39422,20000,2023-05-26,남성,49,미취업자,이혼,no,081-000371
13719,809-196420-99715,20000,2023-10-11,남성,50,기업가,미혼,no,081-000491
834,283-204593-04262,10000,2023-03-17,여성,30,산업노동자,결혼,no,A23-000052
2963,993-623712-86593,20000,2023-04-17,여성,21,산업노동자,미확인,no,081-000371
17221,991-130586-03462,10000,2023-12-08,남성,53,산업노동자,미혼,no,081-000146
2696,914-944558-26122,10000,2023-04-12,남성,19,회사원,미혼,no,081-000431
22577,163-295562-75210,20000,2024-03-07,여성,40,회사원,결혼,no,A23-000011
11793,294-281863-62949,10000,2023-09-04,여성,31,서비스종사자,미혼,no,081-000012
6684,961-152352-82359,20000,2023-06-15,남성,25,기업가,이혼,no,A23-000081
269,853-757945-98241,30000,2023-03-09,여성,34,서비스종사자,결혼,no,081-000421
23592,890-078614-72235,10000,2024-03-22,남성,38,기업가,결혼,no,A23-000054
11403,165-948284-26440,20000,2023-08-29,여성,48,회사원,미혼,no,081-000304
14218,887-973961-35211,20000,2023-10-19,남성,51,기업가,미확인,no,081-000043
18267,146-519375-69119,10000,2023-12-26,남성,32,기술자,미혼,no,A23-000053
19956,521-346410-04503,30000,2024-01-23,남성,27,공무원,결혼,no,081-000083
22418,923-976622-19689,20000,2024-03-05,남성,25,군인,미혼,no,081-000261
23901,029-217294-95288,10000,2024-03-28,여성,29,기업가,결혼,no,081-000651
4456,396-466075-97453,60000,2023-05-11,남성,34,군인,미혼,no,081-000321
23064,940-132202-48582,90000,2024-03-15,남성,22,산업노동자,미혼,no,081-000431
14172,185-119113-97441,20000,2023-10-18,여성,54,기술자,결혼,no,081-000202
19234,229-575718-39684,10000,2024-01-11,여성,24,회사원,미혼,no,081-000431
23892,365-450821-75506,10000,2024-03-28,여성,28,산업노동자,결혼,no,081-000081
11919,283-395202-60040,20000,2023-09-06,여성,33,서비스종사자,미혼,no,081-000049
2797,267-737481-14846,10000,2023-04-14,남성,56,기업가,미혼,no,081-000202
4194,438-472000-47701,10000,2023-05-08,남성,24,산업노동자,미혼,no,A23-000055
5792,166-128973-54806,30000,2023-06-01,여성,33,서비스종사자,미혼,no,A23-000032
1543,520-989184-60352,30000,2023-03-28,여성,32,서비스종사자,결혼,no,A23-000041
25011,818-722025-98311,20000,2024-04-16,여성,49,서비스종사자,미혼,no,081-000075
19943,574-612750-45399,10000,2024-01-23,여성,40,산업노동자,미혼,no,081-000081
23080,260-048347-11419,20000,2024-03-15,여성,20,서비스종사자,미혼,no,A23-000046
5817,969-475093-46329,50000,2023-06-01,남성,60,은퇴,미혼,no,081-000049
12176,216-301005-69272,20000,2023-09-11,남성,26,회사원,이혼,no,081-000301
14950,794-517563-47848,120000,2023-11-01,남성,53,공무원,미혼,no,081-000332
21091,186-245182-04226,10000,2024-02-08,여성,49,회사원,미혼,no,A23-000071
19249,432-080610-05414,20000,2024-01-11,남성,31,산업노동자,결혼,yes,081-000066
3105,685-538873-61383,40000,2023-04-19,여성,42,산업노동자,결혼,no,081-000611
4390,783-158517-61823,20000,2023-05-10,남성,28,회사원,결혼,yes,A23-000091
2416,555-142169-20284,30000,2023-04-10,남성,37,산업노동자,결혼,no,081-000421
13448,466-747204-16958,30000,2023-10-05,남성,56,은퇴,결혼,no,A23-000031
17044,051-200612-47006,20000,2023-12-06,남성,41,기업가,결혼,no,081-000641
19113,785-146390-55274,10000,2024-01-09,여성,33,기업가,미혼,no,081-000491
2708,640-976665-11166,10000,2023-04-12,여성,84,은퇴,결혼,yes,A23-000041
9165,875-703319-28999,30000,2023-07-21,여성,55,산업노동자,미혼,no,081-000471
21496,445-762715-44624,30000,2024-02-19,여성,27,자영업자,결혼,no,A23-000051
19671,584-263321-66009,10000,2024-01-18,여성,51,회사원,결혼,no,081-000063
11776,836-052300-33769,60000,2023-09-04,남성,47,회사원,미혼,no,081-000591
1815,446-159691-44146,20000,2023-03-31,여성,39,주부,결혼,no,081-000082
1227,334-356515-26041,10000,2023-03-22,남성,50,기업가,결혼,no,081-000013
10836,841-944603-36896,10000,2023-08-18,남성,40,기술자,미혼,no,081-000045
16689,011-369078-55694,20000,2023-11-30,남성,31,산업노동자,이혼,no,081-000153
240,360-655482-95411,30000,2023-03-09,여성,42,회사원,미혼,no,081-000163
19654,185-523297-17605,10000,2024-01-17,남성,38,산업노동자,결혼,no,081-000331
3397,240-915476-35871,30000,2023-04-24,여성,46,자영업자,미혼,no,081-000291
14031,445-499805-09071,10000,2023-10-16,남성,26,서비스종사자,결혼,no,081-000148
16741,444-242829-41715,20000,2023-11-30,남성,46,기술자,결혼,no,081-000551
13650,234-649152-15742,10000,2023-10-10,남성,71,기업가,결혼,no,081-000451
12839,792-862788-61197,20000,2023-09-20,남성,28,산업노동자,미확인,no,081-000182
14410,319-105103-12620,50000,2023-10-23,남성,38,산업노동자,결혼,no,A23-000062
10685,031-043606-47311,10000,2023-08-17,남성,34,회사원,미혼,no,081-000061
13419,770-489622-33678,10000,2023-10-05,남성,38,산업노동자,결혼,no,081-000082
3985,801-114787-10522,10000,2023-05-02,여성,24,서비스종사자,이혼,no,081-000391
22542,622-779256-24395,30000,2024-03-07,여성,28,회사원,미혼,no,081-000551
3840,677-179801-03226,10000,2023-04-28,남성,39,기술자,결혼,yes,081-000341
15285,135-183603-52800,20000,2023-11-07,남성,51,산업노동자,미혼,no,081-000012
24781,634-472985-38652,20000,2024-04-11,여성,40,기술자,미혼,no,081-000068
8402,839-480234-11875,10000,2023-07-11,여성,32,회사원,결혼,no,081-000342
22258,607-302640-47905,90000,2024-02-29,남성,57,산업노동자,이혼,no,081-000301
21662,350-348967-99669,30000,2024-02-21,남성,46,기술자,이혼,no,081-000411
16971,350-458242-67807,60000,2023-12-05,남성,36,기술자,결혼,yes,081-000072
13479,021-711318-78151,20000,2023-10-05,여성,53,자영업자,결혼,no,081-000065
17636,237-019419-87587,10000,2023-12-14,여성,16,학생,미혼,no,081-000171
10316,284-951978-72064,20000,2023-08-10,여성,51,산업노동자,결혼,no,081-000071
2877,615-300168-64019,10000,2023-04-14,여성,38,회사원,결혼,no,A23-000056
8315,424-454309-68455,40000,2023-07-10,여성,53,자영업자,결혼,no,081-000661
23191,151-447752-78492,20000,2024-03-18,여성,33,서비스종사자,결혼,yes,081-000065
14221,099-224961-37934,20000,2023-10-19,남성,46,산업노동자,결혼,no,081-000092
3300,055-791293-98604,10000,2023-04-20,여성,45,기술자,결혼,no,081-000351
6160,407-585079-23561,10000,2023-06-07,여성,54,공무원,결혼,no,081-000271
9996,946-786539-18362,40000,2023-08-04,여성,37,회사원,미혼,no,081-000241
22334,117-674477-01270,10000,2024-03-04,남성,22,학생,미혼,no,081-000381
19115,359-514508-59426,10000,2024-01-09,여성,31,자영업자,미혼,no,081-000401
17170,089-883127-60725,20000,2023-12-07,남성,35,산업노동자,결혼,no,081-000401
582,423-878515-43124,20000,2023-03-14,남성,46,자영업자,결혼,no,081-000651
19722,131-535701-49852,10000,2024-01-18,남성,36,산업노동자,이혼,no,081-000162
6667,186-855037-30103,10000,2023-06-14,남성,27,회사원,이혼,no,A23-000042
24920,872-070835-06899,60000,2024-04-15,남성,28,자영업자,이혼,no,081-000082
13928,289-081764-51809,10000,2023-10-13,남성,41,공무원,미혼,no,081-000101
15061,291-123508-06597,20000,2023-11-02,여성,35,회사원,결혼,no,081-000082
14456,679-778517-59980,30000,2023-10-23,남성,42,산업노동자,미혼,no,081-000551
2419,690-599973-99713,10000,2023-04-10,여성,51,자영업자,미혼,no,081-000461
2976,736-323617-89707,20000,2023-04-17,남성,39,미취업자,결혼,no,A23-000071
5164,336-516411-18680,20000,2023-05-22,여성,35,회사원,결혼,no,081-000101
22433,029-467720-60926,10000,2024-03-05,남성,25,군인,이혼,no,081-000323
2446,159-895396-41654,20000,2023-04-10,여성,41,기술자,미혼,no,081-000065
642,997-361398-18310,10000,2023-03-15,남성,46,회사원,미확인,no,081-000145
21079,731-050331-12156,10000,2024-02-08,남성,45,기술자,미혼,yes,081-000077
9709,645-257565-95630,20000,2023-07-31,여성,42,회사원,결혼,no,081-000145
